ES
0.6
1
1.9
1.6
6.3
3.3
1
1
1
-224.2
1.1
805
2.3
2
0.6
1.7
5.3
2
1
-3.9
1.8
167.8
1316.5
507.8
1
1
4498.1
5009.4
0.6
1
1
1
448
790.9
10538.4
1
1
-215.3
0.6
469
538.8
480.1
495
465.4
420.5
15
458.1
20.3
469.5
1039.8
491.1
464
494.2
466.2
511.9
18.6
1820.5
475.6
386.3
5305
2
185.1
0.6
1.9
525.9
307.1
570.5
1674
516.7
570.2
3587.5
2.4
2.1
1
1.5
-71.6000000000001
1228.1
-5398.7
153.2
115.4
12.4
157.2
2270.1
2038.2
1919.7
269.4
1
1111.6
-2242.6
67.9
1988.9
411.1
1245.3
-207.5
2814.9
2154.6
96.3
2053.4
680.7
480
997.5
1933.8
832.099999999999
2050.4
1
4963.3
423.9
2318.1
927.2
5913.3
497.6
-45.4999999999998
2890.4
5.7
19.4
601.4
1789
1
100.4
3236.5
46.9
611.5
1089.6
-285.7
-21.9
714.7
2976.6
-7.49999999999989
-808.9
4199.6
-11.3
1758.5
235.2
644.4
5799.3
916.5
1026.2
819.9
310.5
56.3
383.9
323.2
1059.3
747.6
80.9
2795.4
4656.7
1823.9
2047.5
709.3
7823.9
2
118.1
1689.4
22.1
2743.7
954.8
-622.7
2314.6
199.3
365.3
1912.2
4031.7
6.40000000000009
1943.5
13391.5
15731
39267.7
4408.6
1368.7
640.8
521.5
1349.9
5211.7
196.9
2231.5
1603.3
618.4
4911
17.8
7287.1
775.3
893.9
1372.4
811.600000000001
595.7
189.6
280.6
351.2
9668.6
3785.1
142.7
1319.6
4522.6
229.4
80.2999999999999
423.4
365.1
29.1
237.9
337.4
196.6
2454.5
3755.7
2608.8
386.7
454.5
-471.7
7643.5
-2.09999999999999
670.7
1477.4
1119.3
143.4
1635.3
2539.1
3599.4
10048.5
2628.7
575.2
338.7
57.6
-103.5
176.4
-53.3
213.5
200.5
3344.9
139.4
181.5
1
60.2
312.1
761.1
3
431.3
82.1000000000001
197.7
2095.1
1931.1
5355.2
1390.6
1644.4
137.3
3829.7
-26.2
2568.1
629.9
411.7
4114.9
617.4
2166.3
200.9
2302.3
87.1999999999999
1189.9
4890.5
119.9
394.9
138.1
119.5
1185.6
142.6
811.1
1833.7
4693.7
309.1
587.6
905.8
3513.6
-86.2
3109.1
948.9
527.4
569.6
1033.5
909.3
9404.8
1
-892.4
1224.1
623.4
7.49999999999997
12991.5
1451.3
1422.5
5627.8
53.5
570.2
38
4683.8
156.7
1735.1
7690.7
1557.9
94.7
2276.7
950.6
1015.9
3729.3
160.7
3053.5
418.7
65.9
11056.5
2393.2
3732.5
12557.8
1537.5
612.8
-616.7
1956
354.8
204.7
129.8
1489.8
3297
1710.5
608.6
1665.7
194.1
1942.1
36.3
2.3
485.1
1682.9
196.5
443.8
1789.2
122.7
1443
1679.5
17421.5
265.1
1705.6
195.9
504.000000000001
816
419.4
-112.7
1797
1297.1
14996.2
3316.6
3557.3
2507.4
2763.2
3243.4
1692.8
-8613.8
-159.6
1168.9
6014.6
82.6000000000001
1484.1
73.4
-86.0999999999999
1797.5
396.2
551.9
-17.5999999999999
218.7
1297.9
1661.3
720.099999999999
600.799999999999
-164.2
238
-33.7000000000003
271.9
253.2
1907.1
662
472.5
7113.4
2530.4
295.2
1817
3830.5
304.5
7262.5
12356.9
-1046.1
1349.5
296.2
5229.9
4011.8
3399.4
4430.9
674.2
-22.8
157.4
84.1000000000001
42.9
8.7
1.6
2
2
1.5
1.8
2.8
2.1
2
1.1
0.6
5.6
2
1
2.3
2.3
2.7
2.4
2
1.5
1991
1012.5
741.9
1093
368.9
627.5
0.6
562.5
7543
10092.1
2334.5
1
3966.3
1691.2
2068
838.9
-619.8
5748.1
256.3
15.7
13960.1
1334.5
14001
1056.3
355
2738.2
5681
1137.4
13.6
604.9
143.1
6451.4
686.1
324.4
854.5
139
2943.8
3304.7
1.2
1
1
0.6
1.6
4.8
486.1
119.8
500.7
14834
6.5
1
1.6
0.9
1.2
0.6
2
0.6
1.6
4.7
5.6
143.9
2.4
0.5
1.8
3.4
2
2.7
1.5
1.2
0.6
1.5
1.4
0.5
1
1
4.1
1.5
1
1
1.5
2
11.3
2.2
1.1
2.2
1
1.8
1
1
2
5852.1
1
2.5
1
1
2.7
1.7
2
2
1
1.5
2
5.2
3
3.3
1.9
1.6
0.5
18.4
1.3
1
4.9
1.8
1.7
1.6
1.6
2.5
1
1
1
0.6
9.3
-0.3
0.6
1
-48.5
5.2
2
1.4
1.4
1.2
1
3.3
1.7
1.1
3
1
1
2
2
5.2
6.5
6.3
2.5
2
1
1
1
1.2
1
325
0.7
1.8
3
2.8
1
2.6
0.7
3.6
1.3
2
1.5
1.9
8.3
0.6
7.5
0.6
1.2
1
1
1.2
1.8
0.5
1
1.8
1
1.2
1
1.3
1.6
6.1
1
3.3
0.5
0.7
1
5.4
4.4
0.9
1.2
2.4
0.6
35954.3
24309.6
2.2
1
2.6
1
2
5.3
3
2
1.9
1.9
2.8
0.6
1.8
2
0.5
2.8
1
1
1
3.9
1
2
4.2
2
1.4
2
2.5
1
1.8
1.2
2
2
1.2
1.5
2
1.3
1.2
1.1
1.2
2
1.8
1
1
1.9
1
2.2
2
1
2.4
1.2
1
1
10.4
1
1.5
2
1.5
1
1.2
0.899999999999999
3.2
0.9
1.6
16.2
1
-0.4
1
1.7
1.6
2.7
0.800000000000001
2
-0.100000000000001
1.4
0.3
0.6
1.5
1
1.9
0.899999999999999
0.6
1
2
1
6
2
2.4
2.7
2.8
2.4
1.9
1.3
7
13.1
2
0.7
0.5
0.6
1.4
0.899999999999999
2706.4
1
2
2
2.8
2
1
1
1.3
1.6
1.4
0.9
2.8
0.2
0.7
0.6
2
0.5
2.7
1.7
1.4
2.5
1.6
2.6
1
2.6
1
1.7
0.5
1
1.4
1109.2
2
1.3
0.2
0.6
1.4
0.5
1.3
1.1
2
1
3
0.999999999999999
1
6
2.3
2.2
1
2
1.1
2
1.6
0.6
1
0.899999999999999
1.3
1
1.7
2
0.2
0.7
0.3
1
-0.0999999999999996
1.8
1.5
2
0.899999999999999
0.699999999999999
1
-0.200000000000001
3
2
3.1
0.9
1.8
1.4
1
0.6
0.399999999999999
3831.8
0.7
0.899999999999999
1.4
0.6
2.4
0.7
0.2
0.5
-1
1.5
2.2
-0.3
4.1
0.2
4
2.2
-0.0999999999999996
2.8
1.7
1.2
0.7
0.3
1
2.1
0.7
3.1
0.6
6.3
1.5
1
1.9
1
1.6
4
2
3.7
1.1
1.3
1.2
3.8
1
1
0.6
1
1303.9
0.100000000000001
0.3
184.9
1.6
0.999999999999999
4.3
4.5
0.7
0.999999999999999
99.7
2
-8.88178419700125e-16
-0.0999999999999988
1
0.7
1.3
-0.399999999999999
0.999999999999999
1.6
0.899999999999999
1.3
3.6
0.999999999999999
0.999999999999999
4.9
2
5.1
5
1.6
12896.5
1.7
0.5
1.3
-0.0999999999999996
1.3
4682.1
0.899999999999999
-0.3
1.2
1.6
-34.8000000000002
2
1.2
3.6
1.8
2
-0.3
0.6
1.1
1.2
2.1
2.5
1
2.3
1
1.6
3.1
3.8
2.9
1
1.5
1
2.3
0.100000000000001
1.3
0.6
3860.7
2.6
1.2
1
-4.44089209850063e-16
0.8
0.2
7.8
1.2
0.7
6.1
0.5
2.9
0.8
3.3
1
2.5
2
1
1.3
2.8
0.4
0.3
-0.2
1.6
2.1
1.4
4
-0.0999999999999996
5
1.2
6.2
1.2
4.44089209850063e-16
1.1
1.4
2.5
2
3.1
2058.9
1.8
0.5
0.9
0.8
2
0.6
2
2
2
0.6
1.9
1
0.5
1.2
1.8
1
8.3
11204.8
55.8
2.8
1.1
0.9
1
2.5
2.2
0.7
9.5
1
0.300000000000001
1
2
5.2
5.2
1.2
1.8
1
4.4
1.2
2.2
1.4
2.4
2
1
1.5
1.9
1.4
0.5
1
0.6
1.5
1.5
1
2.6
1
1.9
0.6
0.6
2.7
1
1
1.8
4.6
2.2
2.1
1.3
1
1.2
1
1.7
475.8
1.8
1.6
2
2.9
0.9
2
1.8
2
1.2
1.3
1
1.2
1.7
1039.8
1
2
0.6
1
1.3
2
4
1.3
0.6
2.2
1
2513.8
1043.2
0.6
1.9
2
1
1309.7
2840.3
2
1
0.5
2.1
2.8
0.899999999999999
2.5
0.5
2
2
1.9
2.1
1.3
0.6
1.8
1.5
2
0.5
0.200000000000001
4.9
2
1
1
0.6
2.4
2
1.8
1.8
1
11.2
1.3
1
2
1
2
6099.7
1
1.8
1.5
1
1
1
2
4.7
1.5
1
1
2
0.5
1
1
1104.2
1.1
1
2.2
3.1
111
1
1.9
2
1
724.9
1.8
0.9
0.6
3.4
1.9
1
3763.8
1.6
3.7
2.4
2.5
1
2.4
2
1
1.5
1.8
1
1
2.8
1
1
0.9
1
1.7
1.9
1
1.6
1
2
2.6
0.5
1
2
2
1
5.2
1
1.8
0.6
1
2.8
2322.4
1
0.7
0.5
1
2.9
6.5
0.6
1
1
2.4
2.1
-0.399999999999999
0.0999999999999992
2
1.8
0.6
1
1.8
6.3
1
1
1
1
1
1.4
1.5
2
1
2.2
1.5
1
2
1.9
784.6
4.3
1
1
1.2
1.8
3.6
1.8
0.6
1
1
1
-0.9
23.7
1.7
6.6
1
0.6
1
1.2
1
2
2
6.2
1
1.6
3.2
1
1.6
0.9
2
2.7
1.6
2
5.1
3
4.1
0.9
1
1
1.1
1
1.8
2
2.2
2.8
1.9
1.8
2
1.2
0.7
2.3
0.5
5.2
1
2
1.5
0.0999999999999992
2.7
1.2
3.8
1
0.9
1.1
1
1
1.9
1.8
1.2
2.9
0.6
1.1
2.3
2
0.6
4.9
0.5
2.3
0.5
1.9
1.6
1.5
3.1
734.4
1.4
2
1.6
1
580.5
1
1
0.6
12.6
2
2
60.7
1.8
3.2
1
1
2
276.3
414.1
-254.5
5.4
3447.2
2269
4.1
1
1
1.5
2
1.9
1
2
2
2.9
2
789.2
3.9
1.6
9700.8
2.1
1.5
2.4
1.2
-3.4
2.4
1
3.3
0.9
0.7
1.9
0.300000000000001
8082.1
1
1.3
1
3
1
16
1.3
1336.4
1.3
3.2
4065.4
1942.8
1.9
2
15.8
949.4
2.6
3.7
5322.5
8941.1
1.2
304.4
1.8
1816
1528
3602.8
2106.7
8895.9
69.7
2813.7
1.6
394.1
2193.1
9.7
476.1
1
1.2
6011.2
2.2
2
513.4
252.5
4.9
330.2
1.3
1.8
3.8
1.6
1.8
1
1.3
0.6
0.7
4772.2
3203.4
1.2
6.8
740.4
1.1
1
1.9
2.2
5.8
1
1.5
1.8
1.1
1.5
1
459
1.8
2
4.9
1.4
1.2
1.4
2.8
1
551.7
0.7
-40.8999999999999
1.8
3.9
2.9
7.8
5.8
3.5
0.9
1.5
1.4
5.5
528.1
2183.1
22.2
393.2
40.3
5.4
4.7
1461.8
3
1.9
-1.7
1.4
1.9
4.6
2.6
7.4
2.2
1.2
5.6
6.9
1117.8
1217.6
2.4
5.2
6.3
1592.2
453.6
1.8
101.4
-27.5999999999999
3239.9
-267.9
4730.4
-193.4
9459.9
3709.2
656.3
326.4
39.7
1206.9
239.9
719.1
-184.4
434.7
2453.6
2608.2
5710.5
440.1
1203.6
7639.7
5103
1416.6
3973.8
1845.7
47.5
6402
461.4
21661.8
1
840.1
1807.2
894.5
0.6
2795.3
2.1
17.6
2.8
1
3.6
2.8
1110.3
1.4
3.6
2.4
-1862.8
2250.4
3.3
2.8
2.6
2.4
373
2.8
2.9
2.3
2.7
1.4
3.2
2.7
5.2
4.7
315.4
1
1.3
2.7
5.2
3.3
1.3
1
3.8
3.8
6.6
3.4
1.7
3.6
-648.2
10.4
947.5
1.6
1.9
2.4
3.8
251.4
2
10.9
7.10000000000001
64
6.4
3.5
4849.7
2.9
-0.4
2.5
10448
1.5
1.5
354.9
357.2
714.4
1147
361.6
3457.7
309.3
324.1
396
463.6
664.6
3210.7
7619.3
14546.7
708.3
94.1
812.1
23.9
8319.1
1094.2
5725.5
227.8
2794.3
-133.6
96.5
2354.9
46.8
184.1
2616.8
35538.4
1048.4
538.3
1263.2
2724.7
1114.5
2331.6
733.4
286.3
-9.39999999999998
0.5
568.1
188.6
2234.1
680.500000000001
2327.1
1585.9
8
436
4193.8
3316.7
184.9
1671.4
46.7
-138
264.5
794.2
2115.4
902.4
3713.3
165.1
1
268.7
2593.7
1
1
883.9
-118.899999999999
1954.5
-118.9
7309
5930.9
7637
-51.6999999999998
5399.6
2133.9
-265.5
2124.2
955.9
7799.5
317.9
-126.2
3514
-136.5
1856.5
1960.1
1792.1
2452.7
1728.6
489.6
2400
-400.3
1899.7
44
519.7
2487.6
8546.8
404.4
2431.8
427.2
415.4
738.8
1.4
167.6
1027
1435.6
3559.9
208.8
812.6
1261.2
2658
57.3
18049
1779.3
877.7
6849
621
2.8
1.4
1.8
4
9.5
2
58.6
3.5
8.6
9.8
1
3388.1
11.4
4.1
10.8
6
18.8
-1.6
9.1
1.8
2.3
3.7
0.300000000000001
4.3
2.1
0.200000000000001
2908
362.2
4848.1
913.3
-1042.3
163.7
4035.4
4281.2
99.9
406.4
2126.3
750.4
1760.1
765.4
5.8
6.5
11112
1406.1
-847.4
5436.5
91.7
6520.7
5613.4
4702.4
2574
2240
381.9
1351.5
815.5
3733.3
1
15706.1
2411.6
1354.1
1950.1
12186.9
4687.1
2032.3
766.3
462.2
-212.4
2716.4
1497.3
236.3
-3.2
244.2
607.6
4161.7
930.8
1117.2
2746.5
1475.3
1482.5
8208.3
148.5
195.4
4178.4
-1.49999999999999
1435.7
370.4
423.3
3274.2
5934.9
3880.8
348.5
538.1
434.3
5221.9
741.8
446.6
29.2
1389.2
139.1
287.6
1172.1
1419.1
3770.2
1473.5
26219.2
1051.8
29
11.3
1838.1
1495.4
1410.1
-95.3000000000002
2241.1
994.2
50
469.6
210.3
4478.9
2005.2
1279.5
1262.5
-535.4
40.9000000000001
40.5
453.7
1772.1
12.8
445.7
8.10000000000001
554.4
17.7
1641.9
-154.2
1113.3
1130.8
1730.5
2236.1
3445.4
727.4
2996.5
19072.1
295.5
655.7
5341.4
1574.8
513.3
5847.6
4554.7
1170.6
280.8
2320.5
453.8
10110.1
2101.2
478.6
1400.2
368
400.6
1157.1
144.500000000001
4508.9
1686.9
7625.7
1503.7
1072
4431.4
-13.0999999999999
949
1289.4
-6.3
1347.1
1434.1
2087.3
5903.1
810.5
2.2
0.6
123
3
0.5
1.8
1
7213.7
257.4
780.7
28.8
67.7
1881.9
709.1
5405.5
3166.6
964.1
1059.7
1446.3
2.5
2.9
3604.5
2915
126.6
1735.1
320.7
726.4
1757.8
4266.9
3.8
567.7
6282.1
1736.1
2480.5
2943.7
-34.2
202.3
3.70000000000002
838.3
118.7
1029.9
66.9
33.2
-0.5
464.8
1635.2
357.4
287.1
-280
-192.9
261.8
1079.4
-163.6
279.3
-93.7999999999997
2629.4
67.8
287
1827.2
572.5
6
1
3.9
8.88178419700125e-16
1.5
2
3.9
0.7
2
5.9
1.8
13.2
1.8
8.8
3
1.9
2.3
3.9
11.1
7.9
2.5
1.5
2.2
3
3.3
2.5
3.5
2.5
2.1
2.5
2.1
4.7
2
2518.2
1.4
1.1
3
1303.1
3.8
2
3.3
2.7
2.8
1
174.9
457.6
8.2
5.2
2
1.2
2.2
3.4
5.8
0.5
1
1.8
12.3
54.9
474.1
472.6
455.1
992.6
122.2
-520.2
536.3
208.7
1140.6
2856
1456.8
1072.5
2415.3
3.4
-2
4679.8
938.5
2.9
5
3.1
3.9
-0.8
2.7
6.9
-74.8
2
1
12.1
4.3
2.3
1.1
4
1.9
1.2
3546.4
5.3
71.3
1
2
3.6
3.7
2.7
3.8
2040.4
2.4
0.5
1
1
1
2.4
0.7
11.1
7.6
1.9
1
1
1
1
1.8
2.6
1.9
3.5
4.9
1158.9
506.5
1.5
1
2.1
0.6
2.3
1.6
1.8
1892.7
2.2
1
173
1
2109.8
2435.7
66.9
1078.4
2345.9
1307.5
18855.7
2064
15669.2
7157.1
1369.9
-1637.2
2657
251.1
29.4
4913.4
-560.6
-4
431.3
2984.5
406
1155.6
5176.5
4562.4
964
-502.8
1866.1
-154.9
2866.5
746
258.1
1796.5
-337.6
4
936.8
535.4
710.800000000001
835.7
307.1
516.3
2532.6
-94.8999999999999
0.6
1
0.6
1
1
1
1
1.2
4.6
3.4
1
1
1
1
76.6
1.6
-0.599999999999999
1
2.5
3009.9
632.5
1406.1
815.4
4229.1
4404.5
4.6
820.6
1704.4
989.5
0.7
6273.2
2527.8
508
2967.9
4980.3
76.9
2.8
4184
1
247.7
3011.3
1394
3883.2
29.8
-53.2
218.2
1199.9
342
3.50000000000001
429.3
2659.4
-510.799999999999
629.6
191.5
3897
1147.6
3245.2
-1364.8
323.299999999999
192.8
1442.6
10686.7
258.6
3307
894.1
85.1
-118.8
196.5
741.7
1518.9
1462.8
206.7
-324.3
785.2
430.2
1964.2
-255.5
1142
1489.9
1
-13.6
563.4
1178.9
324.2
20965.3
1519.1
1156.4
177.500000000001
165.4
-280.3
1.5
1134.7
-16.3
2015.9
-76.4
-943.299999999999
14583
346.3
340.4
1417.4
8876.3
1985.5
866.3
12691
19296
-707.6
145.5
1340.6
850.3
-601.3
2122.8
2801.5
4649.2
9793
2854.9
297.3
679.8
2980.5
5922.8
2737.3
3253.4
6962.7
797.8
3417.4
1810.2
-123.6
3415.7
5135.5
5415.2
7362
814.1
3598.4
2972.9
786.9
10493.1
2.4
4350
280.9
5280.4
4410.6
4394.2
2104.5
56.2
2944.2
2758
84.4
232
4.4
302.4
162.8
83.1
99.1
231.9
338.3
471.5
696
1
3746.8
311.9
138.3
6170.4
5095.6
1066.6
1356.8
-28.2
388.8
176.6
239.9
1217.1
2678.4
204.9
276.3
11278.9
2074.7
656.9
996.1
-5614.9
203.6
1300.1
129.4
2313.5
1031.7
6051.2
1089.4
907.6
953.200000000003
5075.9
472.6
438.3
142.6
7386.2
1343
299.6
831.9
841.900000000001
-518.8
7865.8
12363.7
423.3
3678.3
306
7745.5
387.4
5667.8
683.8
1067.6
-124.7
272.4
538
366.2
215.6
4921.2
4921.9
1471.9
3603.6
10348.8
4803.9
828.8
144.9
1065.3
4341.4
2907.7
2791.4
2267.5
724.7
571.3
5283.8
291.7
1719.1
316.9
108.3
35.1
3876.6
2513.5
802.9
5508
271.3
2958.1
972.4
1549.7
437.7
1821.4
480.4
15752.9
651.7
1011.7
640.7
23077.1
1793.9
1709.1
118.9
-111.6
9761.9
-208.4
1063.4
2570.9
609.3
92.9
17513.8
382.8
10776.1
1409
600.8
122.5
315.3
950.8
1206.9
3743.1
1138.3
124.3
1039.4
93
933.4
750
3260.6
60.8
1044.3
316.9
6218.3
1428.8
1117.8
4003.8
123
455.5
589.7
31.2
24.6
7055.3
146.7
443.8
678.3
1568.8
750.1
-403.599999999999
65.6
1834.3
682.8
3183.4
26.1
5941.1
2472.2
21406.8
996.5
107.4
1480.8
204
4100.8
1130.2
8.2
21611.6
2677.7
5207.9
67078
73765.8
23458.4
39344.2
221626.4
2276
1664.2
186.7
5078.1
6873.2
1909.3
12757.9
512
3536.2
3563.8
2772
4289.8
-1.90000000000001
5080.2
3889.2
3686.3
1658.4
889.1
1468.5
1606.5
5497.6
3594.6
178.7
474.6
37.5
489.8
15.4
1244
1404.4
14312.5
2037.6
935.3
1360.4
1489.8
3721.4
2433.1
4031.3
1311.4
695.6
639.500000000001
174
23
4.1
13011.6
2615.9
1251.9
3.69999999999999
76.9
1785.3
2465.2
982.700000000001
843.800000000001
-4.30000000000001
9.90000000000001
1252
1627.3
126
6450
758.6
2222.9
25.4
53.9
18493.6
1628.5
33.3
13274.4
15232.9
605
4763.4
2372.1
7787.2
-6
833.9
941.4
417.9
352.8
92.9
81.6
4943.6
1048.5
601.1
7176
1529.2
4895.5
-523.4
38.3
775.8
1473.8
47.5
12874.2
111
263.7
394.8
287.3
1647.9
7016.4
1917.7
2112.6
4239.3
469.200000000001
10672.7
441
34.9
371.1
8670.7
576.1
-307.2
16520.4
2465
14.1
91
3756.1
1276.5
1488.2
527.8
2357.2
807.299999999999
3280.3
5447.4
1741.5
5537.6
826.2
166.5
-500.1
161.9
-574.9
-13.8000000000002
1044.8
-280.6
1603.5
495.3
20966.4
4663.6
674.8
9.4
2485.4
417.8
85.8
629.3
463.1
13279.3
68.5999999999999
11.1
828
701.4
165.6
-237.5
27.7
2076.5
11471.2
130.1
896.3
736.2
1736
4968.2
609.2
25.9
251.2
330.3
21696.7
1765.9
1901.3
13826.2
1954.4
372.5
2
9674.9
1475.6
713
2899
853.8
1303.5
1673.2
777.1
9431.5
3553.7
71.5
386.2
1041.6
1236.2
2650.7
3811.3
-46.4999999999998
4792.1
-765.1
1425.7
95.2
1485.4
1869.5
17.8
1700.3
84.1
1004.6
152.5
23663
701.7
3986.3
2291.8
1698.4
-7.79999999999995
963.1
932.3
2448.4
847.3
1377.1
775.2
1960.8
1104.8
12556.4
626.7
57.6
4087.2
3013.7
125.3
585.6
1394.1
45.6000000000001
7222.7
86.7
-29.6
3521.1
1158.7
1.7
517.6
13.6
9943.1
5476.1
1203.6
11.9
469.2
244.9
1602.7
494.1
2080.8
192.2
486.9
5363.7
201.7
1170.8
5750.8
681.6
2922.5
238.8
613.4
4454.4
37.7
10.6
438
